2026-07-31 23:57:42 | INFO | audio_filter_tools.app | Starting Audio Filter Tools
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Ghosts of Greed.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Glasul artei viitoare.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Grey Whisper.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Ground Zero.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Heliopolis.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - In My Dreams (Part 2 - in Bitterness).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Kyrie   Gloria.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - La Haine.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Les Posedes.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Light Reborn.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Limbs of a Stare.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Ne Cheama Pamintul.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Novus Ordo Seclorum.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Oncoming Storm.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Paradise Beyond.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Past Shadows.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Rebirth.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Ribbons Requiem  99.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Sacred Divinity.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Serpent s Embrace.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Spirit Soldier.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - The Darkness Inside.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - The Divine.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - The Ending Of Our Yesterday.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Throughout the Fields.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Time Is the Fire.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - To Our Ashes.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - When She s Mute.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Winterchild.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Wolf Within.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon - Yesterday s Reprise.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Agathodaimon,Vlad_Dracul_Mother_of_All_Gods_Feat_Vlad_Dracul.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Alabama - Born Country.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Alabama - She Ain t Your Ordinary Girl (Single Edit).mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Alabama - The Closer You Get.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Alabama - You ve Got the Touch.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Blind Guardian - Don t Talk to Strangers (Remastered 2007).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Bülent Ceylan,Doro - Wolfsherz.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Doro - Children of the Night.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Doro - Egypt (The Chains Are On).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Doro - Light in the Window.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Doro - So Alone Together.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - All the Clowns.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Avantasia (Live in Sao Paolo 2006).mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Behind the Gates to Midnight World.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Breathe.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Down To The Devil.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Every Night Without You.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Fairytale.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Jerusalem.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Key to My Fate (Remastered 2021).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Nailed to the Wheel.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Pandora s Box.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Rise Of The Morning Glory.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Robin Hood (single version).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Scarlet Rose.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Tears of a Mandrake.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - The Arcane Guild.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Theater of Salvation.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - The Devil and the Savant.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Two Out of Seven.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Under The Moon.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - Vain Glory Opera (Live).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Edguy - We don t need a hero.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Aufbruch (bonus).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Aus ferner Zeit.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Blut im Auge.mp3
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Blut Im Auge (acoustic version Sagas).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Born to Be Epic.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Der ewige Sieg.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Der Sturm.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Der Wassermann.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Des Sängers Fluch.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Die Affeninsel.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Die Prophezeihung.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Die Weide und der Fluß.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Dämmerung.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Eternal Destination.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Fahrtwind.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Freiflug.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Heavy Chill.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Heiderauche.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Heimwärts.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Helden.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - In Heiligen Hallen.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Karawane.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Katharsis (Instrumental).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Katharsis (Instrumental) (1).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Koyaaniskatsi.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Kurzes Epos.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Mana.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Nach dem Winter.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Nordheim.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Prey.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Rise Again.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Ruf in den Wind.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Sehnsucht.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Snüffel.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Tote Heldensagen.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Unbesiegt.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Uns rer Floten Klang (Instrumental).flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Unter der Eiche.flac
2026-08-01 00:12:58 | INFO | audio_filter_tools.storage | Deleting local file: /mnt/samsung4t/lost+found/usr/bin/github/CodexWorkFolder/MusicPrj/TelegramDownload/TMDownload/Equilibrium - Verbrannte Erde.flac
