#separator:tab
#html:true
#deck:JP Grammar N5/N4 Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-356	N5/N4	～ たら	[sound:jp-grammar-quality-mcq-356_grammar.mp3]	如果...；...之后	表示条件，也可表示某动作完成后的时间。	接续：～ たら。按原书条目和句中词形使用。	時間がある（たら）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-356_option_A.mp3""></audio>"	時間がある（たら）、一緒に行きましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-356_option_B.mp3""></audio>"	時間がないのに（たら）、行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-356_option_C.mp3""></audio>"	昨日時間があった（たら）、一緒に行きました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-356_option_D.mp3""></audio>"	B	時間がある（たら）、一緒に行きましょう。	这句话用于确认“～ たら”的用法。	A. 错误：后项缺少在条件下成立的内容。<br>B. 正确：たら 用于提出条件。<br>C. 错误：逆接内容里再接目标表达不自然。<br>D. 错误：已发生事实不适合这种条件用法。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-357	N5/N4	～ なら	[sound:jp-grammar-quality-mcq-357_grammar.mp3]	表示「なら」这一语法形式或助词用法	用于练习「～ なら」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ なら。按原书条目和句中词形使用。	「なら」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-357_option_A.mp3""></audio>"	「なら」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-357_option_B.mp3""></audio>"	「なら」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-357_option_C.mp3""></audio>"	「なら」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-357_option_D.mp3""></audio>"	D	「なら」は、このカードで確認する表現です。	这句话用于确认“～ なら”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「なら」本身。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-358	N5/N4	～ だめ/ために	[sound:jp-grammar-quality-mcq-358_grammar.mp3]	为了；因为	表示目的，也可表示原因。	接续：～ だめ/ために。按原书条目和句中词形使用。	大雨（だめ）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-358_option_A.mp3""></audio>"	大雨（だめ）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-358_option_B.mp3""></audio>"	大雨（だめ）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-358_option_C.mp3""></audio>"	試合は中止になった（だめ）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-358_option_D.mp3""></audio>"	C	大雨（だめ）、試合は中止になった。	这句话用于确认“～ だめ/ために”的用法。	A. 错误：后项不是原因造成的结果，语义不成立。<br>B. 错误：后面缺少结果内容，句子结构不完整。<br>C. 正确：だめ 在这里连接原因和结果。<br>D. 错误：原因和结果顺序倒置，不符合该用法。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-359	N5/N4	～ よう -(に	[sound:jp-grammar-quality-mcq-359_grammar.mp3]	表示「よう -(に」这一语法形式或助词用法	用于练习「～ よう -(に」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ よう -(に。按原书条目和句中词形使用。	「よう -(に」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-359_option_A.mp3""></audio>"	「よう -(に」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-359_option_B.mp3""></audio>"	「よう -(に」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-359_option_C.mp3""></audio>"	「よう -(に」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-359_option_D.mp3""></audio>"	B	「よう -(に」は、このカードで確認する表現です。	这句话用于确认“～ よう -(に”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「よう -(に」本身。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-360	N5/N4	～ よラに言う	[sound:jp-grammar-quality-mcq-360_grammar.mp3]	表示「よラに言う」这一语法形式或助词用法	用于练习「～ よラに言う」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ よラに言う。按原书条目和句中词形使用。	「よラに言う」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-360_option_A.mp3""></audio>"	「よラに言う」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-360_option_B.mp3""></audio>"	「よラに言う」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-360_option_C.mp3""></audio>"	「よラに言う」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-360_option_D.mp3""></audio>"	A	「よラに言う」は、このカードで確認する表現です。	这句话用于确认“～ よラに言う”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「よラに言う」本身。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接过去形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-361	N5/N4	～ よう - になる	[sound:jp-grammar-quality-mcq-361_grammar.mp3]	变成...	表示自然变化或结果。	名詞 / な形容詞 + になる	「おいしい」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-361_option_A.mp3""></audio>"	「静か」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-361_option_B.mp3""></audio>"	「学生」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-361_option_C.mp3""></audio>"	「行く」は（な形容詞）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-361_option_D.mp3""></audio>"	B	「静か」は（な形容詞）です。	到了春天就变暖。	A. 错误：「おいしい」是い形容词。<br>B. 正确：「静か」は修饰名词时接「な」，属于な形容词。<br>C. 错误：「学生」是名词。<br>D. 错误：「行く」是动词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-362	N5/N4	～ よテにする	[sound:jp-grammar-quality-mcq-362_grammar.mp3]	决定...；使...成为	表示选择、决定，或人为改变状态。	名詞 + にする	会議は明日にするです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-362_option_A.mp3""></audio>"	会議は明日をする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-362_option_B.mp3""></audio>"	会議は明日になる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-362_option_C.mp3""></audio>"	会議は明日にする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-362_option_D.mp3""></audio>"	D	会議は明日にする。	午饭决定吃咖喱。	A. 错误：句尾结构错误。<br>B. 错误：助词和结构错误。<br>C. 错误：「になる」表示自然变化或结果，不是主动决定。<br>D. 正确：「にする」表示决定或选择。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-11.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-363	N5/N4	～ しか	[sound:jp-grammar-quality-mcq-363_grammar.mp3]	只；仅	与否定搭配，表示数量或范围少。	普通形 + か	財布には千円しかあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-363_option_A.mp3""></audio>"	財布には千円だけありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-363_option_B.mp3""></audio>"	財布には千円もありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-363_option_C.mp3""></audio>"	財布には千円しかありません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-363_option_D.mp3""></audio>"	D	財布には千円しかありません。	不知道他是否会来。	A. 错误：「しか」要与否定呼应。<br>B. 错误：「だけ」不与否定这样搭配表示只有。<br>C. 错误：「もありません」表示连一千日元也没有，语义不同。<br>D. 正确：「しか」与否定呼应，表示只有。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-364	N5/N4	～ ない	[sound:jp-grammar-quality-mcq-364_grammar.mp3]	表示「ない」这一语法形式或助词用法	用于练习「～ ない」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ ない。按原书条目和句中词形使用。	「ない」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-364_option_A.mp3""></audio>"	「ない」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-364_option_B.mp3""></audio>"	「ない」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-364_option_C.mp3""></audio>"	「ない」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-364_option_D.mp3""></audio>"	A	「ない」は、このカードで確認する表現です。	这句话用于确认“～ ない”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「ない」本身。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只接过去形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-365	N5/N4	～ だけ	[sound:jp-grammar-quality-mcq-365_grammar.mp3]	只；仅	表示限定范围。	接续：～ だけ。按原书条目和句中词形使用。	今日は水だけ飲みました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-365_option_A.mp3""></audio>"	今日は水まで飲みました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-365_option_B.mp3""></audio>"	今日は水しか飲みました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-365_option_C.mp3""></audio>"	今日は水だけをです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-365_option_D.mp3""></audio>"	A	今日は水だけ飲みました。	这句话用于确认“～ だけ”的用法。	A. 正确：「だけ」表示限定，仅仅。<br>B. 错误：「まで」表示甚至或终点，语义不同。<br>C. 错误：「しか」要与否定呼应。<br>D. 错误：句尾结构错误。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-366	N5/N4	～ だけでなく	[sound:jp-grammar-quality-mcq-366_grammar.mp3]	不但...而且	表示不仅前项成立，后项也成立。	普通形 + だけでなく	中国語も話せるだけでなく、彼は英語。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-366_option_A.mp3""></audio>"	彼は英語だけでなくです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-366_option_B.mp3""></audio>"	彼は英語だけでなく、中国語も話せる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-366_option_C.mp3""></audio>"	彼は英語だけでは、中国語も話せる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-366_option_D.mp3""></audio>"	C	彼は英語だけでなく、中国語も話せる。	他不但会英语，还会中文。	A. 错误：结构顺序不自然。<br>B. 错误：缺少追加内容。<br>C. 正确：「だけでなく」表示不但...而且。<br>D. 错误：「だけでは」表示只靠前项的话，不表示追加。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-367	N5/N4	～ にする	[sound:jp-grammar-quality-mcq-367_grammar.mp3]	决定...；使...成为	表示选择、决定，或人为改变状态。	名詞 + にする	会議は明日にする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-367_option_A.mp3""></audio>"	会議は明日になる。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-367_option_B.mp3""></audio>"	会議は明日にするです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-367_option_C.mp3""></audio>"	会議は明日をする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-367_option_D.mp3""></audio>"	A	会議は明日にする。	午饭决定吃咖喱。	A. 正确：「にする」表示决定或选择。<br>B. 错误：「になる」表示自然变化或结果，不是主动决定。<br>C. 错误：句尾结构错误。<br>D. 错误：助词和结构错误。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-368	N5/N4	～ にな - るを	[sound:jp-grammar-quality-mcq-368_grammar.mp3]	表示「にな - るを」这一语法形式或助词用法	用于练习「～ にな - るを」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ にな - るを。按原书条目和句中词形使用。	「にな - るを」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-368_option_A.mp3""></audio>"	「にな - るを」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-368_option_B.mp3""></audio>"	「にな - るを」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-368_option_C.mp3""></audio>"	「にな - るを」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-368_option_D.mp3""></audio>"	A	「にな - るを」は、このカードで確認する表現です。	这句话用于确认“～ にな - るを”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「にな - るを」本身。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 错误：无法从源条目断定它只接名词。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-369	N5/N4	cr:～ なくて	[sound:jp-grammar-quality-mcq-369_grammar.mp3]	表示「cr:～ なくて」这一语法形式或助词用法	用于练习「cr:～ なくて」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：cr:～ なくて。按原书条目和句中词形使用。	「cr:～ なくて」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-369_option_A.mp3""></audio>"	「cr:～ なくて」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-369_option_B.mp3""></audio>"	「cr:～ なくて」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-369_option_C.mp3""></audio>"	「cr:～ なくて」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-369_option_D.mp3""></audio>"	B	「cr:～ なくて」は、このカードで確認する表現です。	这句话用于确认“cr:～ なくて”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「cr:～ なくて」本身。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只接过去形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-370	N5/N4	～ かどうカ	[sound:jp-grammar-quality-mcq-370_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-370_option_A.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-370_option_B.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-370_option_C.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-370_option_D.mp3""></audio>"	A	彼が来る（か）分かりません。	不知道他是否会来。	A. 正确：か 在从句中表示疑问或不确定。<br>B. 错误：句尾结构不完整，不能这样收句。<br>C. 错误：后项不是认知动词，疑问从句连接不自然。<br>D. 错误：这里是原因或事实感想，不是疑问内容。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-371	N5/N4	～ だい/かい	[sound:jp-grammar-quality-mcq-371_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-371_option_A.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-371_option_B.mp3""></audio>"	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-371_option_C.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-371_option_D.mp3""></audio>"	A	彼が来る（か）分かりません。	不知道他是否会来。	A. 正确：か 在从句中表示疑问或不确定。<br>B. 错误：这里是原因或事实感想，不是疑问内容。<br>C. 错误：句尾结构不完整，不能这样收句。<br>D. 错误：后项不是认知动词，疑问从句连接不自然。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-372	N5/N4	～ ーこどがある	[sound:jp-grammar-quality-mcq-372_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（ーこどがある）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-372_option_A.mp3""></audio>"	値段は高い（ーこどがある）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-372_option_B.mp3""></audio>"	値段は高い（ーこどがある）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-372_option_C.mp3""></audio>"	値段は高い（ーこどがある）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-372_option_D.mp3""></audio>"	D	値段は高い（ーこどがある）、品質はいい。	价格高，但是质量好。	A. 错误：后项不完整，不能构成转折。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：前后没有形成反差。<br>D. 正确：ーこどがある 表示前后内容转折或让步。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-373	N5/N4	～(よ)うと思う	[sound:jp-grammar-quality-mcq-373_grammar.mp3]	表示「(よ)うと思う」这一语法形式或助词用法	用于练习「～(よ)うと思う」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～(よ)うと思う。按原书条目和句中词形使用。	来年、日本へ留学すると思う。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-373_option_A.mp3""></audio>"	来年、日本へ留学しようと思う。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-373_option_B.mp3""></audio>"	去年、日本へ留学しようと思う。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-373_option_C.mp3""></audio>"	日本へ留学しようと思うです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-373_option_D.mp3""></audio>"	B	来年、日本へ留学しようと思う。	这句话用于确认“～(よ)うと思う”的用法。	A. 错误：这是推量“我想会...”，不是意志。<br>B. 正确：「ようと思う」表示意志或打算。<br>C. 错误：过去时间和现在打算不合。<br>D. 错误：句尾结构错误。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-374	N5/N4	～ あげるノさしあげる・・.	[sound:jp-grammar-quality-mcq-374_grammar.mp3]	表示「あげるノさしあげる」这一语法形式或助词用法	用于练习「～ あげるノさしあげる・・.」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ あげるノさしあげる・・.。按原书条目和句中词形使用。	「あげるノさしあげる」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-374_option_A.mp3""></audio>"	「あげるノさしあげる」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-374_option_B.mp3""></audio>"	「あげるノさしあげる」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-374_option_C.mp3""></audio>"	「あげるノさしあげる」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-374_option_D.mp3""></audio>"	D	「あげるノさしあげる」は、このカードで確認する表現です。	这句话用于确认“～ あげるノさしあげる・・.”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「あげるノさしあげる」本身。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-375	N5/N4	～ くれる/ぐださを	[sound:jp-grammar-quality-mcq-375_grammar.mp3]	表示「くれる」这一语法形式或助词用法	用于练习「～ くれる/ぐださを」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ くれる/ぐださを。按原书条目和句中词形使用。	「くれる」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-375_option_A.mp3""></audio>"	「くれる」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-375_option_B.mp3""></audio>"	「くれる」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-375_option_C.mp3""></audio>"	「くれる」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-375_option_D.mp3""></audio>"	D	「くれる」は、このカードで確認する表現です。	这句话用于确认“～ くれる/ぐださを”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「くれる」本身。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-376	N5/N4	～ てくれる/てくださる	[sound:jp-grammar-quality-mcq-376_grammar.mp3]	别人为我方做...	表示别人为说话人或我方做某事。	動詞て形 + くれる	私は友だちを手伝ってくれた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-376_option_A.mp3""></audio>"	友だちが手伝ってくれた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-376_option_B.mp3""></audio>"	友だちが手伝うくれた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-376_option_C.mp3""></audio>"	友だちに手伝ってあげた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-376_option_D.mp3""></audio>"	B	友だちが手伝ってくれた。	朋友帮了我。	A. 错误：主语是自己时授受方向不对。<br>B. 正确：「てくれる」表示别人为我方做某事。<br>C. 错误：前接动词て形。<br>D. 错误：「てあげる」表示我为别人做。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-377	N5/N4	～ やる	[sound:jp-grammar-quality-mcq-377_grammar.mp3]	...和...等	用于不完全列举。	名詞 + や + 名詞	机の上に本（のに）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-377_option_A.mp3""></audio>"	机の上に本（や）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-377_option_B.mp3""></audio>"	机の上に本（ために）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-377_option_C.mp3""></audio>"	机の上に本（こと）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-377_option_D.mp3""></audio>"	B	机の上に本（や）ノートがあります。	桌上有书和笔记本等。	A. 错误：这是逆接表达，不能替代目标表达。<br>B. 正确：源例句中「や」符合该语法点的接续和语义。<br>C. 错误：这是目的表达，不能替代目标表达。<br>D. 错误：这是相近形式，但接续或语义不符合这个例句。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-378	N5/N4	～ てやる	[sound:jp-grammar-quality-mcq-378_grammar.mp3]	...和...等	用于不完全列举。	名詞 + や + 名詞	友だちに日本語を教えるあげた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-378_option_A.mp3""></audio>"	友だちに日本語を教えてくれた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-378_option_B.mp3""></audio>"	友だちが日本語を教えてあげた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-378_option_C.mp3""></audio>"	友だちに日本語を教えてあげた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-378_option_D.mp3""></audio>"	D	友だちに日本語を教えてあげた。	桌上有书和笔记本等。	A. 错误：前接动词て形。<br>B. 错误：「てくれる」表示别人为我方做。<br>C. 错误：主语变成朋友，授受方向不清。<br>D. 正确：「てあげる」表示为别人做某事。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
JP-GRAMMAR-QUALITY-MCQ-379	N5/N4	～ てちょうだい	[sound:jp-grammar-quality-mcq-379_grammar.mp3]	请给我...	口语中用于请求对方做某事。	動詞て形 + ちょうだい	少し待たないでちょうだい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-379_option_A.mp3""></audio>"	少し待ったちょうだい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-379_option_B.mp3""></audio>"	少し待ってちょうだい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-379_option_C.mp3""></audio>"	少し待つちょうだい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-379_option_D.mp3""></audio>"	C	少し待ってちょうだい。	请稍等一下。	A. 错误：这是请求不要等，语义相反。<br>B. 错误：不能接た形。<br>C. 正确：「てちょうだい」是较口语的请求。<br>D. 错误：前接动词て形。	日语蓝宝书N5N4 / 日语蓝宝书N5N4__part_01-12.png	jp_grammar quality_mcq nanami N5_N4
